id,landuse,blue,green,p_application,n_application,CH4,CO2,N2O,landuse_bd,water_bd,P_bd,N_bd,CH4_bd,CO2_bd,N2O_bd
33_c019,6040.20602759896,0.0786203561443349,4216.53504647068,0.0051253628410545,0.0105682991427666,0.0164583028316082,663.729239297015,2.04203723968245,3.59511386774986e-12,9.8374322007294e-14,6.2154883405368e-15,4.68691014019621e-16,5.14602553811762e-13,3.63176042213493e-16,4.21008179063491e-13
33_c020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c021,3318.17511163363,0.148194931578973,1481.52847474223,3.45698078021327,8.29663204090404,0.0636998602539102,1318.6080358113,4.04747357988584,1.97723999958489e-12,1.13011850873716e-13,2.83796175280883e-13,3.99654248293277e-14,1.02234318232522e-12,1.40562871963556e-15,8.34470326280783e-13
33_c022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c023,4527.9949180207,1294.46136670826,2620.29563910778,3.30565243064706,4.55024419747227,0.0015614992161596,31.5594193028891,0.0395221412948374,2.7030146097635198e-12,1.89004182864177e-10,2.68240025585246e-13,2.30514145361675e-14,2.4468648973916e-14,3.44567183534395e-17,8.148306218850821e-15
33_c024,4316.07025844579,0.0002987563410444,4833.97344098262,1.94671606319076,32.3709653385273,0.235939540025471,4904.83556042255,18.951515849156,2.56086003278713e-12,2.6002350590643e-16,1.5604112150434998e-13,1.54575237427826e-13,3.8028171067068096e-12,5.2063441306694e-15,3.9072466569643894e-12
33_c025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c030,7350.22301406905,34.0509459336443,2790.61135053628,0.0002333530661239,0.0068975150079418,0.0086671724670168,180.026571250749,0.442714439826831,4.432706867506e-12,8.53524086367456e-12,6.219621370119589e-18,5.04890211753254e-16,1.3957820122213e-13,1.9125358343193002e-16,9.127473120205761e-14
33_c031,120.632752930465,0.0,50.0,0.31138932513941,0.386024809377489,0.0008143198314432,8.55344138708951,0.0085273423979919,7.15727140291429e-14,0.0,2.49226823856727e-14,1.8431131587951703e-15,6.631654176238241e-15,1.7969134272554102e-17,1.75808786708894e-15
33_c032,238.445017182131,0.0,86.0,0.649858049828179,0.667646048109966,0.0006713460943861,7.05167582448075,0.0058627643432657,1.41472001690021e-13,0.0,5.2012719974871505e-14,3.1877412715350403e-15,5.46730530023642e-15,1.48142138353665e-17,1.20873003316067e-15
33_c033,517.166207008436,1584.0,5106.0,0.894387238400389,1.13776565541856,0.0092224449441186,96.2405278623675,0.0753497024426379,3.06840291219146e-13,2.31066668794207e-10,7.15841143959328e-14,5.43237325732733e-15,7.46172060622508e-14,2.0350646652973099e-16,1.55348983857336e-14
33_c034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c040,391.02401796424,101.0,270.0,0.301948746671986,0.508331223353512,0.0030577716165578,25.8213841609716,0.0101170630894379,2.31998769292888e-13,1.47334176440751e-11,2.41670863530364e-14,2.4270770790618e-15,2.00198355676845e-14,6.74741135253323e-17,2.08584164185813e-15
33_c041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c043,1169.81348308168,0.0,472.0,0.6974427986133,1.16981348308168,0.0023599637862013,19.9287386930764,0.0061722887179709,6.94062962654116e-13,0.0,5.58212628009387e-14,5.5853887408967905e-15,1.5451149683515998e-14,5.2075983557293504e-17,1.27254487984322e-15
33_c044,1456.13301397813,3311.0,5873.0,1.0718595115893,1.60174631537594,0.0122948653237133,103.824117868028,0.0349701866753179,8.63939429931803e-13,4.82993522965669e-10,8.57884712568184e-14,7.64769423934653e-15,8.049691506543911e-14,2.71303826008031e-16,7.20982670030807e-15
33_c045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c052,11792.569404399,108.0,4706.0,0.0,0.0,0.0001994042403144,7.84573078135247,0.0237245381407875,6.996658678065499e-12,1.5754545599605e-11,0.0,0.0,6.0829519893982005e-15,4.40014037528222e-18,4.89130384484493e-15
33_c053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c058,7505.71510215745,46.0,3014.0,0.0,0.0,0.0040129924015314,39.6685460233545,0.0385458656264454,4.45322176225711e-12,6.710269422054e-12,0.0,0.0,3.07558171028272e-14,8.855242929556771e-17,7.94702681344801e-15
33_c059,3525.2808988764,0.0,0.0,10.8793693820225,6.69803370786517,0.0003949734767352,6.80987841577813,0.0118409950310778,2.09158719765865e-12,0.0,8.70752610235328e-13,3.19804161937882e-14,5.2798349333211e-15,8.715655892812579e-18,2.44126583955399e-15
33_c060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c061,282.153660012099,61987500.0,2181960000.0,0.0,0.0,0.117600388432897,3929.50024092441,11.9104449435526,1.67404811129216e-13,9.04245273477331e-06,0.0,0.0,3.04662012679351e-12,2.5950211313286302e-15,2.45558437430887e-12
33_c062,643.07875127523,0.0,12535347872.0,0.0420573503334001,0.128615750255046,0.0,0.0,6.21053174075526,3.81545562420937e-13,0.0,3.3661461704668905e-15,6.1408846261893e-16,0.0,0.0,1.28042946934601e-12
33_c063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c066,746.177973760941,0.0,423.677001865894,1.11202903429593,1.94006273177845,0.0092636460073728,117.348975252415,0.086212092810899,4.42715443637609e-13,0.0,8.90035212767677e-14,9.26301901578627e-15,9.09830074927021e-14,2.04415627045293e-16,1.7774404649551602e-14
33_c067,1609.30538528296,21.1363904033253,780.071676584285,1.94471072777525,25.2358296437036,25.1400361844168,4521.17637111582,46.6924969390202,1.18877024347397e-12,1.2264982057427699e-11,5.19404789054188e-13,1.69494625591235e-13,3.5053584640535198e-12,5.547509324610199e-13,9.62662322224908e-12
33_c068,3402.08693226738,4.66773897515576,1528.90227786619,3.57796489157405,8.54286445276916,0.0919028371917621,1708.91796775085,6.5646399561022,2.2875758442896898e-12,3.56041507030181e-12,5.10306484124856e-13,5.1891526486749604e-14,1.32495827875659e-12,2.02796783003621e-15,1.35343619617623e-12
33_c069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c070,5485.13422386318,1309.43612539528,3217.03982240599,3.54197902887275,6.93755095095707,0.0079886592750097,103.036593932232,0.178799128590253,4.31789788706161e-12,2.02247336444631e-10,5.242983351423949e-13,1.13581226185561e-13,7.988633200753811e-14,1.7628121731471899e-16,3.6863135540871603e-14
33_c071,4381.06020132325,0.0978427165760207,4904.61375852391,2.03119288613779,33.0008879147021,0.313227033346519,5794.16756123797,19.1502854352296,2.62906302417662e-12,8.51418462783579e-14,2.38452171517199e-13,1.63136815643063e-13,4.49233399357902e-12,6.91180344953873e-15,3.94822711503824e-12
33_c072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c079,2154.28905219633,28.2987882992348,1044.22975875851,2.60329329829005,33.7821217754513,33.6506956336393,6019.08271383148,62.5048185103826,1.59130007758112e-12,1.6418422830727e-11,6.95401773158109e-13,2.26877338690023e-13,4.6667152096878196e-12,7.425508318199919e-13,1.2886660102164599e-11
33_c080,408.315933971499,8.98517778968156,172.084186146828,0.0004943520531297,0.0139668160165468,0.0151592956948052,173.965501390902,0.0239745754887623,3.94085031209349e-13,9.15353275643709e-12,4.3215722933521804e-17,1.01090806873914e-15,1.34878932538394e-13,3.34511587829705e-16,4.94285421156844e-15
33_c081,3368.50763323359,4.62103802835987,1513.79832094672,3.54268308580094,8.45856140291125,0.0992671629954256,1784.8462582493,6.49993320831692,2.26518945979825e-12,3.5252153191819e-12,5.05344986875375e-13,5.13873429838443e-14,1.3838270009458399e-12,2.1904722344276904e-15,1.34009556284751e-12
33_c082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c083,5892.02976049208,1406.63851534087,3455.89933192332,3.80267178567675,7.44340081396107,0.0084637575713046,109.392408073365,0.19205597214175,4.63311382400908e-12,2.1720859586033002e-10,5.62174407585591e-13,1.2022332451506e-13,8.481412182744171e-14,1.86764942196689e-16,3.9596307813779404e-14
33_c084,4479.67515851103,0.10003760258682,5015.01476429757,2.07690730324464,33.7437031295413,0.342424172143625,6173.07579433508,19.5817910909152,2.6882307954404898e-12,8.70561999801583e-14,2.43815916971484e-13,1.66805562026573e-13,4.7861091248638795e-12,7.556080166329151e-15,4.03719092374137e-12
33_c085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c089,534.764988944402,10.7189410785287,245.005570808562,0.206697692381597,2.67771125244053,2.66754516824001,505.074609116823,4.97345913323283,4.13338303903926e-13,9.70785571075768e-12,5.5087670371546e-14,1.80565463089351e-14,3.91594445940455e-13,5.88632076186236e-14,1.02538138513803e-12
33_c090,1152.70608007292,145.76969043316,383.737553197691,1.32984257124809,5.57115423416811,0.0134639894224328,124.15288974699,0.466543690193008,2.91281737021085e-12,1.0768045871344001e-10,1.18877469298686e-12,8.46846294333637e-13,9.625821847863631e-14,2.9710222499081897e-16,9.618762363621921e-14
33_c091,520.61880604462,9.74050523619498,216.962830338145,0.352823271209143,3.90501321798725,19.1788398615743,1685.74568510918,4.03772824654776,4.68766344065981e-13,5.1302532383964196e-12,3.98798581964259e-13,4.9115908007405304e-14,1.30699234457885e-12,4.23208591216104e-13,8.32461124409583e-13
33_c092,388.379487903497,393.680968049995,914.462022206984,0.410586628485724,4.36782952068233,3.18822769010109,759.136016892375,6.11345355223775,1.8265958010474198e-12,6.37578005550183e-10,4.54265792857891e-13,3.29671660109504e-13,5.88573336616997e-13,7.035281377510291e-14,1.26041479450056e-12
33_c093,5093.39960563139,48.0854116755746,1836.0037869518,3.30695245678742,37.2363493617045,42.7819352980332,9379.43809496876,75.3488392677289,4.1250175027120295e-12,2.8825459044235898e-11,1.14648619814614e-12,3.79680957369608e-13,7.27206594379117e-12,9.44044723125031e-13,1.55347204243872e-11
33_c094,5203.57124145729,47.3006107660697,2510.35362801888,4.40245079387626,48.4147320415543,65.4013834720834,13268.2529587236,87.3023916030641,3.8621947740075695e-12,2.64180676226559e-11,1.4450904010692799e-12,3.75269223629227e-13,1.02871418839576e-11,1.4431752682945e-12,1.79991922783981e-11
33_c095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c096,5046.05042089016,249875221.896197,4710543020.07089,3.2106373049402,34.5490856198513,560.431959849969,19861.597550751,89.0245330810209,3.4217469196085097e-12,0.0001365345695418,6.62688745636404e-13,2.28938382689405e-13,1.53990938130483e-11,1.2366734479898799e-11,1.83542473350028e-11
33_c097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c098,45.712332864651,2284477.72935026,43043910.0312198,0.029005369030871,0.313970425006149,8.34581704906418,228.299362269871,0.873869141534559,3.04965845308816e-14,1.25014176854114e-06,5.80917011553626e-15,2.0338345863594603e-15,1.77005061555075e-13,1.84162415525372e-13,1.80166183489608e-13
33_c099,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9175084443713e-13,0.0,0.0,0.0,0.0,0.0
33_c100,744.127750243399,14216071.2598265,261077336.56878,0.563491007435822,4.38620197009177,170.828385885582,2601.7789539202,8.63529600844706,6.52977233441087e-13,7.94394288092428e-06,2.22561963064666e-13,3.45647870566159e-14,2.01721125855342e-12,3.7695731885851195e-12,1.7803447349255399e-12
33_c101,8.09923873406255,27451.6206036895,250262.482384523,0.0061547994847261,0.0536847018924894,9.23339777270443,916.095751083685,0.903358708353086,6.65038466741787e-15,2.17602637075288e-08,2.08906281014466e-15,3.98682133837211e-16,7.10267357730203e-13,2.03748156391531e-13,1.86246067140294e-13
33_c102,10775.595720481,348859753.930336,6508186416.56731,7.51919679638163,69.4297542869792,88.2326704191207,26319.8694065466,126.518393282951,8.31547826577733e-12,0.0001923141652324,2.27687693353225e-12,4.97307676608314e-13,2.04063211482837e-11,1.94698033962549e-12,2.6084381488741598e-11
33_c103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c104,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02112795552996e-12,0.0,0.0,0.0,0.0,0.0
33_c105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c109,637.992459818278,30003660.9948081,565612654.969571,0.41344810907089,4.2969933905017,191.764210691756,2773.49960944713,9.84827560680727,4.45469590892969e-13,1.63946198712407e-05,9.497317949556381e-14,2.89632003019061e-14,2.1503497171965597e-12,4.23155217094891e-12,2.03042554737252e-12
33_c110,746.592953951218,35046451.6944821,662002478.43422,0.483886514985094,5.03229845752053,8.47636653943458,2069.67461647899,9.80125792465934,5.16862681212997e-13,1.91217876697761e-05,1.10078603619924e-13,3.3601455839838e-14,1.6046601236484899e-12,1.8704317715132998e-13,2.02073188049896e-12
33_c111,2891.11408644169,42897835.7213869,273037056.902399,2.2775844632456,19.4605455793583,5199.63990569894,398499.867446512,512.590945083387,2.50748460203146e-12,3.68120417623675e-05,9.50752162684252e-13,1.61723798955153e-13,3.08964917228628e-10,1.14737507336445e-10,1.05681216875139e-10
33_c112,1199.36018463712,267107297.949791,2267961985.56517,0.771480469329635,8.25990359920845,229.053573033409,6234.55912701331,24.981690308288,8.18567674577526e-13,0.0002135176308142,1.76467832383875e-13,5.5468961234256e-14,4.83377838235597e-12,5.05439539910352e-12,5.15049174531998e-12
33_c113,7248.12668163922,5443629742.21831,34688399268.1132,4.88626301535688,50.1992515291584,1208.66715924782,35404.4145562632,186.49921759025,5.3743658977724995e-12,0.0046607713219544,1.56984351329197e-12,3.94055225013147e-13,2.7449750693762e-11,2.66709732917315e-11,3.84506680233935e-11
33_c114,1108.47012043601,247150722.913425,2097722553.78273,0.713109864944329,7.63458789996026,211.78146202369,5762.87517659551,23.0961657639571,7.56237007472163e-13,0.0001975841450962,1.63189251746334e-13,5.130368670755e-14,4.46807238191804e-12,4.67326151298162e-12,4.761751892998889e-12
33_c115,7317.26530696736,141338800.853267,2575504515.3583,5.54179924955167,43.1329842159916,1681.37943867198,25596.000132004,85.0168868181383,6.4222036435264194e-12,7.94734782972449e-05,2.19044268609672e-12,3.40040055142273e-13,1.98450908223453e-11,3.71020472914926e-11,1.75279882332201e-11
33_c116,2930.00416691982,43474876.1589691,276709832.768729,2.30822157658986,19.7223211134665,5269.58361190255,403860.3584481,519.486199900584,2.5412140147067197e-12,3.73072236974153e-05,9.63541316739189e-13,1.6389925262778399e-13,3.13121013111981e-10,1.1628091546647401e-10,1.07102816157637e-10
33_c117,68271.2114683922,356225306664.539,1993531340504.27,79.5844592326347,511.342789666574,4700.86974171234,674505.241271821,5499.65672242771,1.03712494797271e-10,0.310203351684274,8.871983527821369e-11,9.414936512045489e-12,5.22957403662869e-10,1.03731428764179e-10,1.1338678929007301e-09
33_c118,6174.55821436497,3188416552.94981,19724229462.7033,4.68071793215209,39.5393787513948,2549.4034759374,137671.382940529,258.093119390008,5.364987517685159e-12,0.0027371429762564,2.04516732520203e-12,3.39338113970395e-13,1.06739376621451e-10,5.6256241841540497e-11,5.32112304867176e-11
33_c119,8235.48445604596,11700801753.9456,69564959384.1904,6.15797741055769,57.7371945324492,1252.81547245466,46413.1060803382,279.632849356334,7.066083653337859e-12,0.0101121450192473,3.11668134808813e-12,5.50584901155649e-13,3.5985009406207594e-11,2.76451691018892e-11,5.7652090973694895e-11
33_c120,7239.65402008225,5437189787.00957,34647429405.8819,4.88057419094469,50.1410518987455,1207.25670158221,35363.1840230179,186.281572184596,5.3676937127516e-12,0.0046553040231535,1.56777406217694e-12,3.93606585677483e-13,2.7417783836726196e-11,2.6639849521683798e-11,3.8405795925013e-11
33_c121,0.0,0.0,0.0,0.0,0.0,0.0016037608562207,17.9941968067967,3.20752171244149e-05,0.0,0.0,0.0,0.0,1.3951260668245701e-14,3.53892820164046e-17,6.6129688980187006e-18
33_c122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c123,0.0,0.0,0.0,0.0,0.0,0.0726437493680799,538.933919611817,0.0043586249620847,0.0,0.0,0.0,0.0,4.17846246553434e-13,1.60298845251411e-15,8.98620614182997e-16
33_c126,21321.4986236316,0.342970749657727,18544.3007098724,2.54879905361325,8.62194789657467,0.0001979860558362,318.334006595408,0.399362694733767,2.2873074178497003e-10,8.18076487903037e-15,5.3270369623720796e-12,4.21027425903471e-12,2.46810721993552e-13,4.3688461020400094e-18,8.23368730150573e-14
33_c127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c128,21577.2098124899,0.41906857788616,18455.4554332957,2.54110079692278,8.57049719593245,0.0001987786810778,322.989352783123,0.396792280678269,2.2596618383178302e-10,9.63940099240632e-15,5.24274244185332e-12,4.1622422844824095e-12,2.50420104999811e-13,4.38633651409155e-18,8.18069290356259e-14
33_c129,20081.0628983663,0.322987003034383,17465.5117635051,2.40055920864632,8.12068777287235,0.0001864685758484,299.766844933746,0.376115186752142,2.15427947875147e-10,7.70407499346539e-15,5.01725517024112e-12,3.9653213751448696e-12,2.32415230214032e-13,4.11469639772158e-18,7.754391879614699e-14
33_c130,4052.91350151176,0.0893490514888463,3593.3008358027,0.551596156137135,2.08251057978071,3.59654713355905e-05,79.2874722140251,0.0826628797935641,4.6663549473990495e-11,3.9299736235985604e-14,1.19930077569734e-12,9.91535315620431e-13,6.1473162956978e-14,7.936296755287191e-19,1.7042661035625602e-14
33_c131,12128.2887976497,71.6233778286492,15083.8734126309,7.74165245946185,87.3327926346168,0.0229939500605017,406.704284882179,7.9864736668702,2.69771416876468e-10,7.6501146005604e-11,2.5120706459560197e-11,2.2219802435665198e-11,3.15325966154851e-13,5.07394466080056e-16,1.64657660021441e-12
33_c132,21904.1799673946,129.422394478638,27242.3078983286,13.9822178199456,157.729456244479,0.0415299194404877,734.613852392268,14.4244339531797,4.87209110637013e-10,1.38167836342776e-10,4.5365797887073004e-11,4.01306352485691e-11,5.69560812036773e-13,9.16417198672227e-16,2.97389516441637e-12
33_c133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_c138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35_c001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35_c002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35_c003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35_c004,638449.074074074,0.0,6653.0,0.0,319.224537037037,0.0061126074960129,0.0199423182375682,0.0003994092109165,9.84923099608776e-08,0.0,0.0,0.0,1.54616781759514e-17,1.34883445803603e-16,8.23464632874682e-17
35_c005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35_c006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35_c007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35_c008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35_c009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35_c010,639.21568627451,111.0,77.0,0.0,0.63921568627451,8.85455302643796e-08,0.0006540588826007,0.0001413439413966,9.861057374969209e-11,0.0,0.0,0.0,5.07104932858014e-19,1.95388404054358e-21,2.91409746270501e-17
35_c011,1039.21568627451,0.0,303.0,0.0,0.103921568627451,1.72776016149159e-07,0.0012762438456838,1.03665609689496e-08,1.60317803948886e-10,0.0,0.0,0.0,9.8949737843561e-19,3.81255044195435e-21,2.13728078600898e-21
35_c012,593.246121083055,197.0,699.0,0.0,0.237298448433222,7.12206478782794e-08,0.0005260852493658,4.27323887269676e-09,9.151893739612709e-11,0.0,0.0,0.0,4.0788441553834303e-19,1.5715856783628601e-21,8.810165072098069e-22
35_c013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35_c014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35_c015,1370.53182214473,246.0,315.0,0.0,0.959372275501308,4.26250001741886e-07,0.0031585125129073,2.55750001045132e-08,2.11429306611013e-10,0.0,0.0,0.0,2.44885792150735e-18,9.40581724677055e-21,5.27281482154755e-21
35_c016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
