"id","landuse","blue","green","p_application","n_application","Emissions (CH4) (Enteric)","Emissions (CH4) (Rice cultivation)","Emissions (CH4) (Burning crop residues)","Emissions (CH4) (Manure management)","Direct emissions (CH4) (On farm - Energy use)","Direct emissions (CH4) (Food - Energy use)","Emissions (CH4) (Savanna fires)","Emissions (CO2) (Drained organic soils (CO2))","Direct emissions (CO2) (On farm - Energy use)","Direct emissions (CO2) (Food - Energy use)","Direct emissions (N2O) (On farm - Energy use)","Direct emissions (N2O) (Food - Energy use)","Direct emissions (N2O) (Manure management)","Indirect emissions (N2O) (Manure management)","Emissions (N2O) (Savanna fires)","Direct emissions (N2O) (Crop residues)","Indirect emissions (N2O) (Crop residues)","Emissions (N2O) (Burning crop residues)","Direct emissions (N2O) (Manure on pasture)","Indirect emissions (N2O that leaches) (Manure on pasture)","Indirect emissions (N2O that volatilises) (Manure on pasture)","Emissions (N2O) (Drained organic soils (N2O))","Direct emissions (N2O) (Manure applied)","Indirect emissions (N2O) (Manure applied)","Direct emissions (N2O) (Synthetic fertilizers)","Indirect emissions (N2O that leaches) (Synthetic fertilizers)"
"198_c068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c071",0,0,0,0,0,0,0,0,0,0,0.00261234367982987,0,0,0,10.3546484023012,0,5.99491331655671e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c076",0,0,0,0,0,0,0,0,0,0,0.00444664230026115,0,0,0,17.625329295494,0,0.000102043369506175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c077",0,0,0,0,0,0,0,0,0,0,0.10028444503321,0,0,0,397.501361155672,0,0.00230136853590506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c079",0,0,0,0,0,0,0,0,0,0,0.130379715591503,0,0,0,516.791157367914,0,0.00299200713613332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c084",0,0,0,0,0,0,0,0,0,0,0.00223519301247547,0,0,0,8.8597216109678,0,5.12941251146417e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c088",0,0,0,0,0,0,0,0,0,0,0.00445708042772655,0,0,0,17.6667033079247,0,0.000102282907932245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c090",0,0,0,0,0,0,0,0,0,0,1.59722307534727,0,0,0,6330.97532034539,0,0.0366537295909495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c091",0,0,0,0,0,0,0,0,0,0,18.8867227420209,0,0,0,74862.0386265976,0,0.433420252267991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c092",0,0,0,0,0,0,0,0,0,0,0.323155028133291,0,0,0,1280.90217286184,0,0.00741589399751065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c096",0,29,0,0,0,19827.1083430852,0,0,2087.02207516796,0,0,0,47267.9397336301,0,0,0,0,91.4853531183358,48.5330794865245,0,0,0,0,176.991271392336,19.9314494811189,17.7389900381958,25.3388152572945,0,0,0,0
"198_c097",0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c098",0,2,0,0,0,906.118493287192,0,0,21.5317250375953,0,0,0,12446.5980880098,0,0,0,0,2.18293986556266,0,0,0,0,0,23.317766745783,5.25890058521914,4.6635533491566,6.67221908361468,0,0,0,0
"198_c099",0,2,0,0,0,150.431598712446,0,0,3.8806330472103,0,0,0,4359.44122428182,0,0,0,0,0.114136266094421,0,0,0,0,0,8.21781115879828,1.82618025751073,1.59790772532189,2.33695558616697,0,0,0,0
"198_c100",0,5,0,0,0,359.804174462751,0,0,1511.32336645534,0,0,0,0,0,0,0,0,9.80326618103871,11.9097531290305,0,0,0,0,0,0,0,0,0,0,0,0
"198_c101",0,0,0,0,0,0,0,0,363.303009784922,0,0,0,355.080409940455,0,0,0,0,16.6193102357045,0,0,0,0,0,1.22200810556651,0.122200810556651,0.122200810556651,0.190347135070162,0,0,0,0
"198_c102",0,15,0,0,0,325.293103448276,0,0,28.1540229885057,0,0,0,5210.22423662059,0,0,0,0,0.190229885057471,0,0,0,0,0,9.79683908045977,2.18764367816092,1.99741379310345,2.79303287016078,0,0,0,0
"198_c103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c109",0,0,0,0,0,12488.5654262028,0,0,2241.56943179095,0,0,0,18837.2038928114,0,0,0,0,64.3195346287003,45.4755454101274,0,0,0,0,70.5688167675128,7.9798525772528,7.01842455589704,10.0980163741797,0,0,0,0
"198_c110",0,0,0,0,0,64.7105124194207,0,0,11.6148734145685,0,0,0,97.6064964111388,0,0,0,0,0.333276873872887,0.235635218747198,0,0,0,0,0.365658035011508,0.0413482519154702,0.0363665348172208,0.052323689046129,0,0,0,0
"198_c111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c113",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c114",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c115",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c116",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c117",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c121",0,0,0,0,0,0,0,0,0,0,0.121577608630194,0,0,0,481.901903137118,0,0.00279001277894545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c123",0,0,0,0,0,0,0,0,0,0.202282112221517,0,0,0,1500.70298622007,0,0.012136926733291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c002",1814.44033506302,4,932,0.786015553149302,10.3423099098592,0,0,490.880305926182,0,7.82995125631541,0,0,8083.03435836346,58019.9388092972,0,0.469797075378925,0,0,0,0,411.271412192497,92.5886046685243,12.7324783456048,0,0,0,7.78962514458412,168.152596062283,71.4846160560278,680.82290653728,153.19061336552
"199_c003",1926.11127465411,6,1015,0.840747571386518,6.16355607889314,0,0,0,0,3.07581598593036,0,0,3175.23385273002,22791.796455744,0,0.184548959155822,0,0,0,0,124.815957441635,28.1130281501797,0,0,0,0,3.05997480185997,83.9098029078445,35.6715280326834,150.173998950576,33.7903539817691
"199_c004",1165.66321902756,47,775,0.337925767196089,7.46024460177638,0,0,867.056471223022,0,12.0012900821553,0,0,5710.64734441775,88929.5595087711,0,0.72007740492932,0,0,0,0,211.908485611511,47.6866564748201,22.4663579136691,0,0,0,5.50335433127312,72.2033889066767,30.6949262444099,540.709348191907,121.663939192758
"199_c005",2565.36956969323,0,185,0.910706197241095,10.7745521927115,0,0,0,0,0.247283888937357,0,0,217.679173871703,1832.37361702582,0,0.0148370333362414,0,0,0,0,7.76326113031821,1.74946729697312,0,0,0,0,0.209777552719277,5.38474872316478,2.28915106901498,13.4282620660935,3.02146664365378
"199_c006",3710.65375302663,297,1479,0.966254237288136,10.0187651331719,0,0,0,0,0.215076342884093,0,0,261.993198489618,1593.71570077113,0,0.0129045805730456,0,0,0,0,5.93479424130462,1.37772009173143,0,0,0,0,0.252483005290349,5.13347539447136,2.18233037253215,10.3794790130944,2.3354660090941
"199_c007",8215.29745042493,0,2511,8.69260623229462,29.5750708215297,0,0,0,0,0.00800130940286561,0,0,7.04339626892918,59.2897026752342,0,0.000480078564171937,0,0,0,0,0.0597368421052632,0,0,0,0,0,0.00678772528325973,0.0834737567885424,0.0354861571841151,0.381052752073304,0.0857399248089669
"199_c008",2141.73228346457,0,1242,2.2216188976378,13.0645669291339,0,0,0,0,0.0487482372953616,0,0,51.1915525311122,361.224438358629,0,0.00292489423772169,0,0,0,0,1.1654,0,0,0,0,0,0.0493333304186755,0.143961355522353,0.061200495665312,4.65148365632461,1.04662112207154
"199_c009",3231.32930593294,395,5496,0,17.4491782520379,0,0,0,0,0.23184601523822,0,0,224.057960136687,1717.97404800393,0,0.0139107609142932,0,0,0,0,0,0,0,0,0,0,0.215924792936094,3.6113358554757,1.53524217361727,18.1485648883559,4.08357262990965
"199_c010",421.179302045728,12,243,0.385042117930205,2.65342960288809,0,0,0,0,0.128956083519243,0,0,149.381981158299,946.642320497696,0,0.00773736501115459,0,0,0,0,5.23996857882892,1.21642127722814,0,0,0,0,0.143959506416607,10.3279246497,4.39058180205512,13.9957800726792,3.14916274595888
"199_c011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c016",165.596989716961,11,90,0.0930820679199039,0.695507356811237,0,0,0,0,0.467087855865264,0,0,400.689170863936,3461.12101196161,0,0.0280252713519159,0,0,0,0,0,0,0,0,0,0,0.386144398519694,10.8529150546172,4.61376442550214,25.2042423545182,5.67115663798605
"199_c017",12328.7671232877,0,1652,6.56506849315069,24.6575342465753,0,0,0,0,0.0004214813702481,0,0,1.40024595428842,3.12317695353842,0,2.5288882214886e-05,0,0,0,0,0,0,0,0,0,0,0.00134941788077907,0.125129917509832,0.053194921278525,0.0406397663376406,0.00914427330883829
"199_c018",3926.81838464971,0,1238,2.09103078982597,7.85363676929942,0,0,0,0,0.0439531777379629,0,0,172.713370351676,325.693047038305,0,0.00263719066427777,0,0,0,0,0,0,0,0,0,0,0.166443980422431,11.0081780493896,4.67976944611393,5.01271448044007,1.12790095414157
"199_c019",8594.24920127795,0,16158,4.57643769968051,17.1884984025559,0,0,0,0,0.00744447304047436,0,0,31.7823130444573,55.163545229915,0,0.000446668382428462,0,0,0,0,0,0,0,0,0,0,0.0306286344790786,1.10395573588816,0.469310934061251,0.922427691754224,0.20755362742401
"199_c020",1180000,187,5483,0,2950,0,0,0,0,1.35957532738123e-05,0,0,0.018587980209891,0.100206031836707,0,8.15745196428736e-07,0,0,0,0,0,0,0,0,0,0,1.79132478733289e-05,0.00363862516276274,0.00154684333648678,0.00150561562185464,0.000338775588174178
"199_c021",3863.08623298033,151,2576,6.15582791225416,7.33986384266263,0,0,0,0,1.13588746036426,0,0,1904.1337025978,8416.92608129914,0,0.0681532476218554,0,0,0,0,39.5771372284722,8.79491938410493,0,0,0,0,1.83501481136955,1.89599340496812,0.806020030453203,55.0346116599559,12.3832289359967
"199_c022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c023",3902.77676554187,53,2083,1.5010079440274,17.1722177683842,0,0,0,0,0.866677489736216,0,0,1287.48162079196,6422.08019894536,0,0.052000649384173,0,0,0,0,0,0,0,0,0,0,1.24074682376354,18.2975267796155,7.77859936299304,83.9691270483853,18.8937269189914
"199_c024",3328.35477170537,5,4116,1.66417738585269,24.2969898334492,0,0,0,0,1.87443409674932,0,0,3066.25388192211,13889.0636173293,0,0.112466045804959,0,0,0,0,0,0,0,0,0,0,2.95495073747713,50.6496152230939,21.5320392452777,330.593184875327,74.3861175633621
"199_c025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c030",14416.2269129288,427,5464,0,50.4567941952507,0,0,0,0,0.161028646450466,0,0,163.756350136868,1190.63653936348,0,0.00966171878702793,0,0,0,0,0,0,0,0,0,0,0.157812094574559,4.18878739529861,1.78072694507993,13.2641694342224,2.98454448565392
"199_c031",154.711673699015,75,174,0.183998593530239,0.866385372714487,0,0,0,0,0.168356289358006,0,0,10.6924718609849,1247.52010414282,0,0.0101013773614804,0,0,0,0,0,0,0,0,0,0,0.0103043416585142,1.74119006404663,0.740210416750516,0.892054110827112,0.200719328155208
"199_c032",270.406873894364,181,306,0.321594895122568,1.51427849380844,0,0,0,0,0.290763276537111,0,0,31.6524142809336,2154.55587913999,0,0.0174457965922267,0,0,0,0,0,0,0,0,0,0,0.030503450961388,3.36463227140237,1.43036415567341,2.64070432788456,0.594179649100081
"199_c033",873.833924095689,1918,5661,1.039250685927,4.89346997493586,0,0,0,0,0.811194829020623,0,0,107.404943302557,6010.85236873065,0,0.0486716897412373,0,0,0,0,0,0,0,0,0,0,0.103506209414607,7.19011905661609,3.05664564327602,8.96060237610705,2.01620738805915
"199_c034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c040",633.134013366163,10,303,0.168603587759409,1.39289482940556,0,0,0,0,0.0129422095760957,0,0,27.8213458606369,95.9017729588689,0,0.00077653257456574,0,0,0,0,0,0,0,0,0,0,0.0268114479864795,0.364473931076258,0.154944256797362,0.896503826765469,0.201720549922798
"199_c041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c043",1647.48508098892,8,1051,0.438725277067349,3.62446717817562,0,0,0,0,0.115671685880611,0,0,158.145191714754,852.54567397044,0,0.00694030115283668,0,0,0,0,0,0,0,0,0,0,0.152404617778433,2.96184952288747,1.25913414908514,5.09600686706641,1.14664240903895
"199_c044",3830.90283467147,767,7243,1.02016942487301,8.42798623627724,0,0,0,0,0.0186687697468942,0,0,26.0938539842292,137.234806676417,0,0.00112012618481365,0,0,0,0,0,0,0,0,0,0,0.0251466630108215,1.43471664003024,0.609923192168666,0.840837902924568,0.189195270683712
"199_c045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c048",12727.2727272727,702,3680,15.8149090909091,120.909090909091,0,0,0,0,0.00083609058840797,0,0,3.28540576301797,6.19543126010306,0,5.01654353044782e-05,0,0,0,0,0,0,0,0,0,0,0.00316614753904719,0.18313738005968,0.0778549103947466,0.46407709983775,0.10442106881306
"199_c049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c052",8859.64912280702,2899,8820,0,0,0,0,0,0,0.00364152911203364,0,0,14.3093354915691,26.9837307201693,0,0.000218491746722018,0,0,0,0,0,0,0,0,0,0,0.0137899153468382,0.00314105902006912,0.00133531924761837,1.15904787993056,0.26079506717779
"199_c053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c055",8750,0,0,0,0,0,0,0,0,0.00306583130886592,0,0,0.93365330173977,22.7178099986964,0,0.000183949878531955,0,0,0,0,0,0,0,0,0,0,0.000899762256736045,0.202953012192474,0.0862788829535501,0.0756253762174523,0.0170163160750164
"199_c056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c061",535.344870679744,7501725,517619025,1.06324844765704,3.42620717235036,0,0,0,0,2.61133008700126,0,0,2386.58839741754,19349.9559446793,0,0.156679805220075,0,0,0,0,0,0,0,0,0,0,2.29995669523053,51.2893860466428,21.8040170366185,227.305107533572,51.1454719132259
"199_c062",444.340444642273,0,245146929,0.0102198302267723,0.222170222321136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c066",0,0,0,0,0,0,0,0,0,0,21.8053733813796,0,0,0,39252.9425786591,0,0.15391398434609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c067",0,0,0,0,0,0,0,0,0,0,21.8360270014772,0,0,0,39308.1236924367,0,0.15413035398679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c068",0,0,0,0,0,0,0,0,0,0,0.118419663404538,0,0,0,213.173155373338,0,0.000835869301604327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c069",0,0,0,0,0,0,0,0,0,0,0.012920666484824,0,0,0,23.2591375866966,0,9.12009725448885e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c070",0,0,0,0,0,0,0,0,0,0,1.03172842331915,0,0,0,1857.26590638893,0,0.00728249086217262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c071",0,0,0,0,0,0,0,0,0,0,3.8064394916135,0,0,0,6852.16199604429,0,0.0268678851803945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c079",0,0,0,0,0,0,0,0,0,0,0.0677558307476038,0,0,0,121.970657745131,0,0.000478256881487218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c080",0,0,0,0,0,0,0,0,0,0,0.0868202446923084,0,0,0,156.289462233308,0,0.000612823708577568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c081",0,0,0,0,0,0,0,0,0,0,0.584256479265533,0,0,0,1051.749292741,0,0.00412399462421346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c082",0,0,0,0,0,0,0,0,0,0,0.00327837806331355,0,0,0,5.90157222349019,0,2.31405452725836e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c083",0,0,0,0,0,0,0,0,0,0,1.10051862825915,0,0,0,1981.09859282162,0,0.00776804890977484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c084",0,0,0,0,0,0,0,0,0,0,5.535291654061,0,0,0,9964.35519139185,0,0.039071048135397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199_c085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
